Id,Date,Time,CO2_(dinning-room),CO2_room,Relative_humidity_(dinning-room),Relative_humidity_room,Lighting_(dinning-room),Lighting_room,Meteo_Rain,Meteo_Sun_dusk,Meteo_Wind,Meteo_Sun_light_in_west_facade,Meteo_Sun_light_in_east_facade,Meteo_Sun_light_in_south_facade,Meteo_Sun_irradiance,Outdoor_relative_humidity_Sensor,Day_of_the_week,Indoor_temperature_room
163,15/03/2012,04:30,212.576,214.4,41.0053,44.592,11.6867,12.842,0.0,1.31,0.0,0.0,0.0,0.0,-3.18533,70.712,4.0,19.004
164,15/03/2012,04:45,212.245,214.208,41.048,44.7627,11.768,13.3467,0.0,1.31,0.0,0.0,0.0,0.0,-3.25067,70.5333,4.0,19.0
165,15/03/2012,05:00,211.904,213.856,41.1387,45.0133,11.6867,13.672,0.0,1.354,0.209333,0.0,0.0,0.0,-3.18533,70.8507,4.0,19.0
166,15/03/2012,05:15,211.883,212.789,41.2027,45.0293,11.72,13.7533,0.0,1.31,0.226,0.0,0.0,0.0,-3.38133,71.7493,4.0,18.99
167,15/03/2012,05:30,211.008,212.512,41.232,45.1093,11.5887,13.672,0.0,1.178,0.0,0.0,0.0,0.0,-3.12,71.92,4.0,18.9447
168,15/03/2012,05:45,211.211,212.075,41.288,44.8453,11.7033,13.428,0.0,2.49733,0.222,0.0,0.0,0.0,-3.316,71.6027,4.0,18.9207
169,15/03/2012,06:00,211.584,214.101,41.392,44.9573,11.4427,11.7033,0.0,81.974,0.0,0.0,0.0,0.0,-3.12,71.28,4.0,18.8607
170,15/03/2012,06:15,211.584,215.264,41.408,45.048,11.622,12.1747,0.0,521.365,0.0,0.0,0.0,0.0,-2.6,70.9653,4.0,18.7953
171,15/03/2012,06:30,212.149,216.555,41.4213,45.0213,11.524,20.1,0.0,611.2,0.0,250.88,2100.22,852.992,6.12933,70.4773,4.0,18.7267
172,15/03/2012,06:45,211.936,217.984,41.4347,44.9733,21.0847,21.3267,0.0,612.395,0.0,4609.02,27496.1,8249.34,41.1607,70.1413,4.0,18.672
173,15/03/2012,07:00,213.707,221.28,41.4213,44.8293,20.9853,23.0627,0.0,613.888,0.036,8350.72,46123.7,17544.5,83.4,69.5067,4.0,18.6067
174,15/03/2012,07:15,216.117,223.584,41.4053,44.584,21.3927,23.44,0.0,615.552,0.135333,10099.4,57300.3,26880.7,129.36,69.0933,4.0,18.54
175,15/03/2012,07:30,217.141,225.344,41.4933,44.4933,21.2467,23.44,0.0,617.067,0.044,11739.1,66830.3,37765.1,176.256,68.5787,4.0,18.5
176,15/03/2012,07:45,217.813,225.152,41.5413,44.352,21.5067,26.7387,0.0,618.005,0.134667,12785.0,69779.5,44739.2,224.896,68.2907,4.0,18.496
177,15/03/2012,08:00,218.72,223.115,41.528,44.144,21.1487,38.1893,0.0,618.645,0.202667,13839.7,73542.3,52985.9,270.869,68.1093,4.0,18.52
178,15/03/2012,08:15,218.763,219.723,41.6453,43.9013,22.548,48.6293,0.0,619.072,0.274667,14814.5,76114.6,60964.9,324.117,67.4933,4.0,18.4907
179,15/03/2012,08:30,218.4,221.269,42.0,44.4027,31.208,67.4533,0.0,619.413,0.736667,15773.7,76567.9,67777.9,374.293,66.8533,4.0,18.1873
180,15/03/2012,08:45,218.624,221.365,42.088,44.856,38.248,83.36,0.0,619.499,1.09467,17444.9,76895.6,73719.8,421.973,65.648,4.0,18.0307
181,15/03/2012,09:00,218.347,221.291,42.2347,45.0053,41.3373,101.317,0.0,620.053,0.828,18720.1,76996.6,78736.0,465.877,65.1947,4.0,18.04
182,15/03/2012,09:15,218.528,220.48,42.3227,45.0053,46.144,112.837,0.0,620.565,0.918667,17802.6,78946.3,84314.8,509.952,64.7307,4.0,18.036
183,15/03/2012,09:30,218.987,219.925,42.3813,45.0507,50.7707,110.917,0.0,621.12,0.663333,16547.8,74918.6,85955.9,545.472,63.672,4.0,18.0753
184,15/03/2012,09:45,218.197,217.376,42.3973,45.104,50.952,104.853,0.0,621.035,1.51933,15938.9,69296.1,85090.3,560.405,63.792,4.0,18.166
185,15/03/2012,10:00,217.301,216.427,42.5067,45.4587,56.6067,99.504,0.0,620.224,1.15467,16104.8,55211.3,71426.0,553.493,64.4,4.0,18.204
186,15/03/2012,10:15,217.408,215.243,42.5867,45.6427,75.1173,119.173,0.0,621.675,1.27067,15063.7,59460.3,89893.5,642.645,64.264,4.0,18.316
187,15/03/2012,10:30,216.555,214.443,42.4907,45.512,81.4827,115.237,0.0,622.357,1.62067,13868.4,50675.7,95360.3,670.485,64.024,4.0,18.4647
188,15/03/2012,10:45,215.989,214.219,42.464,45.3813,81.3227,121.429,0.0,622.144,1.35267,13251.2,39370.8,95316.7,700.224,63.7493,4.0,18.6193
189,15/03/2012,11:00,215.093,213.312,42.416,45.3013,81.76,129.253,0.0,622.4,1.58267,12836.2,29567.7,95354.9,734.891,63.4907,4.0,18.7947
190,15/03/2012,11:15,214.827,213.6,42.456,45.1173,81.2427,139.237,0.0,622.443,1.31133,12305.1,22515.7,95344.0,755.2,63.16,4.0,18.9613
191,15/03/2012,11:30,214.261,214.539,42.48,44.9867,81.4053,128.757,0.0,622.357,1.60533,12133.0,18776.7,95354.9,765.781,62.84,4.0,19.1713
192,15/03/2012,11:45,214.261,213.589,42.472,44.8667,81.3413,122.939,0.0,622.315,1.682,12597.9,16126.6,95354.9,758.997,62.488,4.0,19.3553
193,15/03/2012,12:00,215.019,214.72,42.4933,44.84,94.9867,138.197,0.0,622.101,1.63133,14499.2,13667.0,95344.0,776.789,62.128,4.0,19.532
194,15/03/2012,12:15,214.731,214.421,42.4773,44.8213,97.3973,134.373,0.0,622.315,1.81733,17859.2,12455.3,95289.3,790.059,61.8933,4.0,19.724
195,15/03/2012,12:30,214.837,214.955,42.5067,44.824,83.2453,113.851,0.0,621.376,1.88467,20833.6,11122.3,94726.8,727.467,61.6107,4.0,19.9
196,15/03/2012,12:45,215.275,213.099,42.6213,44.8853,81.1627,112.752,0.0,621.461,2.14067,28001.6,10742.4,95191.0,758.784,61.2667,4.0,20.0133
197,15/03/2012,13:00,214.88,213.739,42.7093,44.9307,81.5013,113.008,0.0,621.376,2.348,39126.4,10372.1,95185.6,780.288,60.752,4.0,20.1993
198,15/03/2012,13:15,214.709,213.109,42.8053,45.0027,81.184,112.453,0.0,621.376,2.004,52251.3,10020.9,95191.0,771.371,60.0293,4.0,20.352
199,15/03/2012,13:30,215.008,212.736,42.9707,45.096,81.0027,110.219,0.0,621.205,2.19867,64563.9,9970.69,94399.1,741.504,59.336,4.0,20.476
200,15/03/2012,13:45,214.933,212.661,43.1547,45.2,80.96,95.136,0.0,620.053,1.92667,71335.9,9683.97,87668.1,695.36,58.936,4.0,20.5773
201,15/03/2012,14:00,214.539,211.328,43.4373,45.344,81.264,82.88,0.0,619.669,2.75067,80011.3,9856.0,83678.5,680.917,58.5147,4.0,20.644
202,15/03/2012,14:15,214.293,210.048,43.832,45.4773,58.5307,81.2,0.0,619.243,2.52467,85371.6,9934.85,77398.0,649.451,58.0613,4.0,20.7027
203,15/03/2012,14:30,212.576,209.856,44.224,45.6347,49.4,57.44,0.0,618.987,2.56867,82528.9,9698.3,66794.8,585.749,58.0507,4.0,20.744
204,15/03/2012,14:45,212.277,209.632,44.7093,45.768,46.5987,51.184,0.0,618.603,2.466,83918.8,9970.35,60536.1,558.997,58.32,4.0,20.8133
205,15/03/2012,15:00,211.893,209.504,45.1173,45.976,36.768,42.8773,0.0,618.219,2.74533,74973.2,9275.39,49109.7,481.195,58.6,4.0,20.844
206,15/03/2012,15:15,210.4,208.992,45.64,46.184,33.9387,41.56,0.0,617.92,2.25333,76346.7,9425.92,44496.2,472.363,58.9253,4.0,20.8107
207,15/03/2012,15:30,208.885,208.587,45.9973,46.352,29.7427,38.076,0.0,617.792,2.498,77968.7,9232.38,38858.8,450.752,59.2533,4.0,20.8187
208,15/03/2012,15:45,208.181,207.723,46.184,46.5627,31.224,32.6707,0.0,617.835,1.97133,87831.9,9683.97,35452.2,457.259,59.5787,4.0,20.8373
209,15/03/2012,16:00,207.104,207.733,46.3813,46.8133,22.2067,27.9253,0.0,617.92,2.032,85641.9,9318.4,28164.1,406.293,59.9013,4.0,20.8347
210,15/03/2012,16:15,206.901,208.096,46.4987,47.008,20.8227,23.3413,0.0,617.92,1.89933,86603.1,8924.16,22265.2,355.52,60.2,4.0,20.8013
211,15/03/2012,16:30,205.621,207.723,46.5173,47.2453,20.4807,23.44,0.0,617.707,1.94733,80074.1,8257.54,16871.4,298.368,60.304,4.0,20.792
212,15/03/2012,16:45,205.493,207.552,46.568,47.5253,20.9213,22.6667,0.0,617.28,1.382,76382.2,7684.1,13208.2,245.109,60.4747,4.0,20.732
213,15/03/2012,17:00,205.781,207.883,46.6747,47.6827,20.6433,23.44,0.0,616.981,1.56467,67827.0,6773.76,10328.7,189.035,60.8907,4.0,20.676
214,15/03/2012,17:15,205.92,208.0,46.8347,47.76,20.7413,22.8827,0.0,616.427,1.77333,50734.4,5153.79,7626.75,125.161,61.608,4.0,20.628
215,15/03/2012,17:30,205.835,207.979,47.0907,47.7947,20.8227,23.0747,0.0,614.955,1.622,2895.87,2652.16,2164.74,27.412,62.4133,4.0,20.5493
216,15/03/2012,17:45,204.544,207.36,47.3227,47.9973,19.6207,23.5213,0.0,614.016,0.963333,1806.34,1397.76,1175.55,16.5447,62.8773,4.0,20.454
217,15/03/2012,18:00,206.037,207.861,47.6053,48.2587,11.524,21.3227,0.0,613.76,0.844,71.68,0.0,0.0,4.24067,63.6533,4.0,20.36
218,15/03/2012,18:15,205.195,208.277,47.9627,48.392,11.5073,12.598,0.0,570.837,0.931333,0.0,0.0,0.0,-2.74267,64.456,4.0,20.2733
219,15/03/2012,18:30,206.091,208.043,48.2773,48.64,11.328,14.2893,0.0,118.075,0.908667,0.0,0.0,0.0,-3.57733,65.064,4.0,20.1627
220,15/03/2012,18:45,206.229,208.203,48.56,48.8453,11.524,13.1027,0.0,3.86,0.358,0.0,0.0,0.0,-3.512,65.5947,4.0,20.0473
221,15/03/2012,19:00,205.92,208.523,48.728,48.9307,11.328,13.1027,0.0,0.782,0.114667,0.0,0.0,0.0,-3.38133,66.0533,4.0,19.9367
222,15/03/2012,19:15,207.061,208.181,48.912,49.0907,11.6053,12.7773,0.0,0.65,0.106667,0.0,0.0,0.0,-3.57733,66.6827,4.0,19.856
223,15/03/2012,19:30,205.813,208.629,49.1013,49.2693,11.426,14.3867,0.0,0.65,0.036,0.0,0.0,0.0,-3.57733,66.9307,4.0,19.7567
224,15/03/2012,19:45,207.115,209.44,49.1893,49.288,11.524,13.2653,0.0,0.65,0.0,0.0,0.0,0.0,-3.44667,67.1573,4.0,19.6433
225,15/03/2012,20:00,206.848,208.992,49.1973,49.4,11.6867,12.94,0.0,0.65,0.036,0.0,0.0,0.0,-3.38133,67.52,4.0,19.52
226,15/03/2012,20:15,206.805,208.885,49.232,49.4747,11.5407,12.2727,0.0,0.694,0.124,0.0,0.0,0.0,-3.57733,68.0933,4.0,19.4367
227,15/03/2012,20:30,207.232,209.152,48.9893,49.488,11.6053,13.6227,0.0,0.65,0.277333,0.0,0.0,0.0,-3.38133,68.9067,4.0,19.338
228,15/03/2012,20:45,206.624,209.024,48.9707,49.52,11.524,13.0213,0.0,0.65,0.196667,0.0,0.0,0.0,-3.38133,69.2613,4.0,19.22
229,15/03/2012,21:00,206.944,209.013,48.984,49.616,11.5407,12.9553,0.0,0.65,0.0,0.0,0.0,0.0,-3.57733,69.4133,4.0,19.1167
230,15/03/2012,21:15,207.147,209.44,48.9733,49.7653,11.524,13.1027,0.0,0.65,0.0773333,0.0,0.0,0.0,-3.512,69.4987,4.0,18.9793
231,15/03/2012,21:30,206.784,209.696,48.6373,49.744,11.6053,13.0213,0.0,0.65,0.127333,0.0,0.0,0.0,-3.57733,69.504,4.0,18.8913
232,15/03/2012,21:45,207.339,211.488,48.3307,49.7467,11.524,11.5073,0.0,0.65,0.0746667,0.0,0.0,0.0,-3.38133,69.24,4.0,18.7913
233,15/03/2012,22:00,207.851,213.216,48.1013,49.688,11.524,13.8493,0.0,0.65,0.0726667,0.0,0.0,0.0,-3.316,69.008,4.0,18.6867
234,15/03/2012,22:15,208.149,213.568,47.92,49.6933,11.7847,13.8013,0.0,0.65,0.052,0.0,0.0,0.0,-3.316,68.7973,4.0,18.58
235,15/03/2012,22:30,210.069,214.837,47.344,49.576,11.6053,13.5907,0.0,0.65,0.044,0.0,0.0,0.0,-3.18533,68.8453,4.0,18.44
236,15/03/2012,22:45,210.432,213.824,47.6373,49.7333,11.4427,12.4993,0.0,0.65,0.0,0.0,0.0,0.0,-3.25067,68.7707,4.0,18.3333
237,15/03/2012,23:00,210.656,213.163,47.6213,49.792,11.524,13.736,0.0,0.65,0.0,0.0,0.0,0.0,-3.316,68.7387,4.0,18.2247
238,15/03/2012,23:15,210.72,214.251,46.968,49.6747,11.6867,13.3467,0.0,0.65,0.233333,0.0,0.0,0.0,-3.25067,68.896,4.0,18.0773
239,15/03/2012,23:30,210.603,213.856,47.0987,49.7893,11.6053,13.5907,0.0,0.65,0.0,0.0,0.0,0.0,-3.25067,68.4053,4.0,17.98
240,15/03/2012,23:45,210.848,213.579,46.7173,49.752,11.524,13.378,0.0,0.65,0.0,0.0,0.0,0.0,-3.38133,68.0667,4.0,17.862
241,16/03/2012,00:00,211.104,214.72,46.272,49.68,11.5887,13.3627,0.0,0.65,0.0,0.0,0.0,0.0,-3.18533,67.68,4.06667,17.766
242,16/03/2012,00:15,211.211,214.176,46.168,49.6,11.866,13.184,0.0,0.65,0.0,0.0,0.0,0.0,-3.12,67.6347,5.0,17.6153
243,16/03/2012,00:30,212.181,215.435,46.3547,49.5813,11.524,13.5093,0.0,0.694,0.0,0.0,0.0,0.0,-3.36867,68.024,5.0,17.516
244,16/03/2012,00:45,212.0,215.115,46.104,49.5573,11.4427,12.7927,0.0,0.65,0.0,0.0,0.0,0.0,-3.44667,67.768,5.0,17.42
245,16/03/2012,01:00,211.947,215.328,46.0133,49.5333,11.426,14.1267,0.0,0.65,0.0,0.0,0.0,0.0,-3.18533,67.4987,5.0,17.312
246,16/03/2012,01:15,213.024,216.725,45.912,49.504,11.6867,13.5907,0.0,0.65,0.0,0.0,0.0,0.0,-3.12,67.216,5.0,17.1813
247,16/03/2012,01:30,212.587,216.0,45.768,49.4187,11.6053,13.428,0.0,0.65,0.0,0.0,0.0,0.0,-3.25067,66.544,5.0,17.0573
248,16/03/2012,01:45,212.651,214.496,45.464,49.36,11.7847,13.5093,0.0,0.65,0.113333,0.0,0.0,0.0,-3.25067,65.6107,5.0,16.9153
249,16/03/2012,02:00,211.659,213.451,45.2187,49.2747,11.5073,13.5093,0.0,0.65,0.0,0.0,0.0,0.0,-3.18533,65.032,5.0,16.78
250,16/03/2012,02:15,210.379,212.096,45.2693,49.2507,11.964,13.184,0.0,0.65,0.0,0.0,0.0,0.0,-3.18533,64.5467,5.0,16.6573
251,16/03/2012,02:30,210.165,211.477,45.128,49.1707,11.524,13.428,0.0,0.65,0.0,0.0,0.0,0.0,-3.25067,64.2693,5.0,16.53
252,16/03/2012,02:45,209.621,211.584,44.968,49.0347,11.6867,13.8347,0.0,0.65,0.0,0.0,0.0,0.0,-3.18533,63.6053,5.0,16.384
253,16/03/2012,03:00,208.885,210.336,44.9173,48.8267,11.6053,13.5093,0.0,0.65,0.0,0.0,0.0,0.0,-3.18533,62.8187,5.0,16.29
254,16/03/2012,03:15,208.747,210.048,44.7147,48.7893,11.622,13.672,0.0,0.65,0.0,0.0,0.0,0.0,-3.18533,62.4693,5.0,16.1487
255,16/03/2012,03:30,207.456,209.856,44.6827,48.752,11.6867,13.428,0.0,0.65,0.0,0.0,0.0,0.0,-3.18533,62.2507,5.0,16.032
256,16/03/2012,03:45,207.008,209.28,44.5253,48.7013,11.7033,13.5907,0.0,0.65,0.0,0.0,0.0,0.0,-3.18533,61.8213,5.0,15.9367
257,16/03/2012,04:00,207.573,209.76,44.4773,48.488,11.524,13.5907,0.0,0.65,0.0,0.0,0.0,0.0,-3.12,61.5733,5.0,15.8313
258,16/03/2012,04:15,206.347,209.6,44.4373,48.4453,11.768,13.8507,0.0,0.65,0.0933333,0.0,0.0,0.0,-3.12,61.4933,5.0,15.7127
259,16/03/2012,04:30,206.091,209.248,44.3653,48.3787,11.622,15.1333,0.0,0.65,0.0,0.0,0.0,0.0,-3.12,61.3627,5.0,15.5847
260,16/03/2012,04:45,206.325,209.024,44.3253,48.32,11.6867,12.8253,0.0,0.65,0.0,0.0,0.0,0.0,-3.12,61.1493,5.0,15.4687
261,16/03/2012,05:00,205.653,208.768,44.3147,48.2267,11.7033,12.94,0.0,0.65,0.0,0.0,0.0,0.0,-3.18533,60.824,5.0,15.3593
262,16/03/2012,05:15,205.803,209.216,44.288,48.0747,11.6867,13.9973,0.0,0.65,0.0,0.0,0.0,0.0,-3.12,60.8773,5.0,15.212
263,16/03/2012,05:30,205.643,209.6,44.28,48.1467,11.622,14.5973,0.0,0.826,0.0,0.0,0.0,0.0,-3.12,61.0667,5.0,15.12
264,16/03/2012,05:45,206.347,210.581,44.2827,48.1387,11.7033,13.5413,0.0,4.65067,0.0,0.0,0.0,0.0,-3.12,61.2773,5.0,14.9953
265,16/03/2012,06:00,207.392,210.731,44.28,48.1387,11.5073,13.5907,0.0,111.833,0.228,0.0,0.0,0.0,-3.12,61.248,5.0,14.8627
266,16/03/2012,06:15,207.445,210.667,44.2827,47.944,11.7847,13.964,0.0,558.379,0.0,0.0,344.064,0.0,-1.02667,61.192,5.0,14.7667
267,16/03/2012,06:30,207.531,211.072,44.2853,47.8453,12.808,20.9973,0.0,611.243,0.0,322.56,2881.54,1261.57,9.37133,61.2347,5.0,14.6507
268,16/03/2012,06:45,207.808,211.168,44.2827,47.8373,21.148,23.388,0.0,612.309,0.0,3834.88,20702.9,6967.3,37.7533,61.3147,5.0,14.556
269,16/03/2012,07:00,207.403,211.381,44.272,47.8,21.264,23.3413,0.0,613.717,0.0493333,7175.17,38000.0,15050.8,74.9173,61.5253,5.0,14.458
270,16/03/2012,07:15,207.947,211.893,44.2267,47.752,21.2473,23.3707,0.0,615.189,0.189333,9024.51,49269.4,23553.4,117.205,61.6267,5.0,14.41
271,16/03/2012,07:30,208.309,212.043,44.2427,47.664,20.9853,23.5213,0.0,616.341,0.282,10771.5,58141.4,32763.9,166.331,61.568,5.0,14.342
272,16/03/2012,07:45,208.672,212.128,44.3253,47.576,21.3267,26.7693,0.0,617.835,0.0,12291.4,66125.8,42344.4,219.573,61.096,5.0,14.3067
273,16/03/2012,08:00,209.013,211.904,44.424,47.3653,21.4913,39.3893,0.0,619.072,0.0413333,13566.6,71060.1,50820.4,271.499,60.4453,5.0,14.2733
274,16/03/2012,08:15,208.821,211.733,44.4693,47.1413,21.148,48.5493,0.0,620.139,0.0,14584.5,73632.4,58447.2,319.851,60.2133,5.0,14.2967
275,16/03/2012,08:30,208.544,210.539,44.488,46.856,31.224,67.352,0.0,621.035,0.254,15487.0,74874.9,65697.1,368.811,60.4853,5.0,14.3753
276,16/03/2012,08:45,208.971,210.976,44.456,46.4667,37.8893,83.4613,0.0,621.163,0.350667,17021.6,74809.3,71565.3,415.936,60.9333,5.0,14.472
277,16/03/2012,09:00,208.928,210.837,44.3947,46.16,41.516,105.659,0.0,621.205,0.372,18054.5,75462.0,76584.3,460.885,61.392,5.0,14.594
278,16/03/2012,09:15,209.493,211.104,44.36,45.8933,47.432,113.083,0.0,621.547,0.467333,16906.9,76748.1,81854.5,503.765,61.8773,5.0,14.7667
279,16/03/2012,09:30,209.397,210.72,44.1733,45.632,51.736,113.237,0.0,621.973,0.160667,15509.5,74375.2,86829.7,543.552,62.0853,5.0,14.9827
280,16/03/2012,09:45,209.845,210.293,44.0053,45.4213,51.6693,113.419,0.0,622.4,0.484667,14390.6,71142.1,91111.4,579.541,61.856,5.0,15.1887
281,16/03/2012,10:00,209.781,210.976,43.832,45.368,60.416,115.515,0.0,622.741,1.05733,13344.1,65792.7,94934.4,615.36,61.7013,5.0,15.438
282,16/03/2012,10:15,209.781,211.157,43.7387,45.384,81.7413,120.912,0.0,623.04,0.958667,12420.4,57445.0,95442.3,645.909,61.672,5.0,15.684
283,16/03/2012,10:30,209.952,211.157,43.7333,45.4133,81.4827,138.779,0.0,622.997,1.47733,11680.4,47625.6,95436.8,676.736,61.1787,5.0,15.9567
284,16/03/2012,10:45,210.453,211.435,43.752,45.5093,81.7413,143.04,0.0,622.699,1.452,10971.8,36177.2,95387.6,707.541,60.432,5.0,16.244
285,16/03/2012,11:00,210.859,210.837,43.7707,45.552,81.6427,142.608,0.0,622.443,2.028,10485.4,26393.3,95354.9,733.995,60.2453,5.0,16.558
286,16/03/2012,11:15,210.965,211.893,43.816,45.6187,81.6613,142.368,0.0,622.4,2.02,10243.1,19923.6,95354.9,746.667,60.0373,5.0,16.844
287,16/03/2012,11:30,211.733,211.435,43.92,45.7893,81.6613,142.688,0.0,622.187,2.04867,10250.2,16734.2,95344.0,756.736,60.2213,5.0,17.142
288,16/03/2012,11:45,212.203,212.213,43.9893,45.9973,81.6827,143.008,0.0,621.845,2.406,10614.8,14511.4,95223.8,771.797,60.512,5.0,17.4187
289,16/03/2012,12:00,212.384,211.861,44.1227,46.1947,88.0853,142.107,0.0,621.76,2.156,12204.7,12176.0,95191.0,774.784,60.7653,5.0,17.682
290,16/03/2012,12:15,212.384,211.147,44.176,46.408,90.3387,138.928,0.0,621.419,2.64067,15214.6,10979.3,95191.0,779.136,61.144,5.0,17.952
291,16/03/2012,12:30,211.925,209.92,44.2853,46.5307,81.5013,115.072,0.0,621.632,2.10133,19602.1,10714.5,95191.0,773.589,60.7253,5.0,18.166
292,16/03/2012,12:45,211.957,209.792,44.376,46.6587,81.5813,112.533,0.0,621.76,1.922,26659.5,10049.5,95191.0,771.584,60.464,5.0,18.4153
293,16/03/2012,13:00,211.84,208.704,44.3093,46.6773,81.1627,113.173,0.0,621.717,2.272,36664.7,9275.39,95191.0,761.685,59.7813,5.0,18.6153
294,16/03/2012,13:15,211.307,208.395,44.3813,46.904,81.3413,112.992,0.0,621.163,2.64,48483.0,9017.34,94792.4,746.624,58.832,5.0,18.7973
295,16/03/2012,13:30,210.464,208.0,44.6533,47.0267,81.184,112.645,0.0,620.352,2.50533,61065.9,9275.39,90920.3,732.331,58.4213,5.0,19.002
296,16/03/2012,13:45,210.667,208.053,44.784,47.176,81.1813,100.581,0.0,619.84,2.738,70180.9,9354.24,85803.0,708.949,58.56,5.0,19.1847
297,16/03/2012,14:00,210.251,207.531,45.088,47.4027,81.2427,83.28,0.0,619.669,2.68733,78105.3,9397.25,81109.0,682.752,58.3947,5.0,19.3053
298,16/03/2012,14:15,209.664,207.328,45.4507,47.568,63.3147,83.4507,0.0,619.285,2.524,84929.2,9519.1,76073.6,654.336,57.88,5.0,19.4547
299,16/03/2012,14:30,209.067,207.936,45.856,47.7253,50.9813,60.816,0.0,619.2,2.21467,85614.6,9519.1,68523.3,606.165,57.288,5.0,19.59
300,16/03/2012,14:45,208.629,207.488,46.1733,47.9973,50.4427,53.6107,0.0,619.029,2.59067,88566.4,9712.64,62559.6,585.493,56.1573,5.0,19.694
301,16/03/2012,15:00,209.355,205.611,46.496,48.264,41.256,47.152,0.0,618.688,3.09733,88528.2,9719.81,55672.8,548.971,54.7787,5.0,19.7767
302,16/03/2012,15:15,208.501,205.493,46.6933,48.4133,40.1507,41.6573,0.0,618.347,2.55467,86594.9,9232.38,48048.8,510.656,53.4827,5.0,19.8
303,16/03/2012,15:30,206.912,206.176,46.4853,48.4,31.224,32.6547,0.0,617.963,2.976,85950.5,8372.22,39987.9,464.32,52.4267,5.0,19.8373
304,16/03/2012,15:45,206.763,206.389,45.9813,48.472,22.842,24.6427,0.0,617.92,2.336,85551.8,7805.95,32101.7,419.371,52.544,5.0,19.894
305,16/03/2012,16:00,205.771,205.685,45.6027,48.632,20.742,22.604,0.0,617.92,2.448,82998.6,7476.22,25023.8,375.488,52.7947,5.0,19.92
306,16/03/2012,16:15,206.059,205.749,45.3867,48.6373,20.984,24.5293,0.0,617.664,2.234,81259.2,7160.83,19092.8,322.187,52.4,5.0,19.93
307,16/03/2012,16:30,204.117,205.013,45.064,48.6827,20.5793,23.44,0.0,617.28,2.252,72562.0,6680.58,14419.3,264.043,52.9867,5.0,19.8893
308,16/03/2012,16:45,203.403,205.045,45.0853,48.616,20.904,22.604,0.0,617.109,2.33333,67646.8,6336.51,11481.1,215.595,53.6533,5.0,19.886
309,16/03/2012,17:00,203.221,205.013,45.3173,48.6373,20.7407,23.748,0.0,616.64,2.186,60416.0,5827.58,9368.58,173.125,54.2827,5.0,19.8467
310,16/03/2012,17:15,202.56,204.544,45.5573,48.504,20.6607,23.44,0.0,616.341,2.188,46484.5,4594.69,7189.5,119.069,55.1893,5.0,19.7767
311,16/03/2012,17:30,202.283,205.44,45.768,48.5627,20.922,22.8013,0.0,615.147,1.60667,3856.38,2300.93,2329.6,31.1627,55.5547,5.0,19.7467
312,16/03/2012,17:45,202.976,205.525,45.976,48.5253,20.1407,23.9093,0.0,614.4,1.02733,2487.3,1290.24,1483.78,18.6933,56.3173,5.0,19.684
313,16/03/2012,18:00,203.189,205.397,46.352,48.7467,11.426,21.4213,0.0,613.931,1.38733,250.88,0.0,0.0,4.45,57.8533,5.0,19.6
314,16/03/2012,18:15,202.645,205.6,46.9973,49.048,11.866,13.2807,0.0,538.005,1.17333,0.0,0.0,0.0,-2.31267,60.28,5.0,19.542
315,16/03/2012,18:30,202.784,205.408,47.552,49.2453,11.4427,14.24,0.0,149.411,0.287333,0.0,0.0,0.0,-3.44667,61.3787,5.0,19.4533
316,16/03/2012,18:45,203.317,205.323,48.128,49.5893,11.524,13.3627,0.0,5.22067,0.41,0.0,0.0,0.0,-3.64267,62.1067,5.0,19.3887
317,16/03/2012,19:00,203.296,206.272,48.5227,49.9173,11.622,12.696,0.0,0.782,0.0,0.0,0.0,0.0,-3.512,62.6507,5.0,19.328
318,16/03/2012,19:15,203.168,206.624,48.7547,50.1147,11.5887,13.8507,0.0,0.65,0.0,0.0,0.0,0.0,-3.512,62.912,5.0,19.2867
319,16/03/2012,19:30,203.915,206.592,48.968,50.2453,11.6053,13.184,0.0,0.694,0.0933333,0.0,0.0,0.0,-3.44667,62.8693,5.0,19.184
320,16/03/2012,19:45,203.968,206.112,49.0773,50.3467,11.4427,12.5813,0.0,0.65,0.0,0.0,0.0,0.0,-3.44667,62.7893,5.0,19.1367
321,16/03/2012,20:00,203.776,207.403,49.2347,50.4187,11.5073,13.6227,0.0,0.694,0.0,0.0,0.0,0.0,-3.44667,62.9733,5.0,19.0647
322,16/03/2012,20:15,205.632,208.053,49.3653,50.5067,11.7033,13.1027,0.0,0.65,0.116,0.0,0.0,0.0,-3.708,63.0373,5.0,18.9627
323,16/03/2012,20:30,205.237,207.989,49.088,50.3493,11.524,13.428,0.0,0.65,0.904667,0.0,0.0,0.0,-3.38133,62.8747,5.0,18.896
324,16/03/2012,20:45,204.512,208.619,48.6773,50.1733,11.524,12.5167,0.0,0.65,1.21533,0.0,0.0,0.0,-3.57733,60.936,5.0,18.8153
325,16/03/2012,21:00,205.397,209.184,48.3333,50.1227,11.524,14.8733,0.0,0.65,0.609333,0.0,0.0,0.0,-3.38133,60.1547,5.0,18.7227
326,16/03/2012,21:15,206.464,209.088,48.1173,50.0453,11.7033,13.2653,0.0,0.65,0.158,0.0,0.0,0.0,-3.38133,60.2187,5.0,18.6173
327,16/03/2012,21:30,206.699,208.48,48.0,49.928,11.6867,13.3467,0.0,0.65,0.0,0.0,0.0,0.0,-3.44667,60.336,5.0,18.52
